time_karin,lon,lat,time_delta_left,time_delta_right,ssha_karin,steric,steric_linear,swh,pass_num,mooring_id
14158180.00000,-124.99990,35.72420,-55.56667,0.10000,-2.61649,48.96510,48.96609,2.27435,13.00000,P4
14158180.00000,-124.97820,35.65290,-18.11667,12.95000,-2.09902,51.58010,51.45771,2.27437,13.00000,S3
14158180.00000,-124.94420,35.54430,-29.35000,29.68333,-0.60137,49.00510,48.99396,2.26991,13.00000,P5
14158180.00000,-124.91710,35.45600,-29.11667,28.33333,-0.13956,50.83530,51.14438,2.26808,13.00000,P6
14158180.00000,-124.90890,35.38810,-0.26667,32.66667,0.47097,53.52330,53.52530,2.26701,13.00000,S4
14158180.00000,-124.87370,35.28700,-49.51667,11.20000,1.13772,53.51820,53.61744,2.26285,13.00000,P7
14158180.00000,-125.25424,35.68162,-76.81667,88.23333,-0.78115,-2.93238,-2.56198,2.30669,13.00000,ru32
14244017.00000,-125.12470,36.18470,-12.41667,13.50000,-3.65233,47.36420,47.37503,3.09135,13.00000,S1
14244017.00000,-125.08580,36.07910,-32.05000,66.55000,-2.82761,46.94790,47.24158,3.06622,13.00000,P1
14244017.00000,-125.05850,35.99040,-11.13333,87.43333,-3.06460,48.88150,48.92570,3.04036,13.00000,P2
14244017.00000,-125.04610,35.91720,-24.48333,3.33333,-1.81713,50.14180,50.15793,3.02049,13.00000,S2
14244017.00000,-125.01840,35.80860,-24.58333,25.30000,-0.88361,51.07460,50.71282,2.98444,13.00000,P3
14244017.00000,-124.99970,35.72180,-19.70000,28.00000,-1.27943,48.98260,49.71497,2.96220,13.00000,P4
14244017.00000,-124.97810,35.65160,-13.40000,14.10000,-1.47344,51.94290,51.96151,2.93213,13.00000,S3
14244017.00000,-124.94840,35.54100,-55.73333,0.35000,-1.05766,49.00840,49.01350,2.89293,13.00000,P5
14244017.00000,-124.91760,35.45380,-33.76667,70.28333,0.42150,51.60960,51.41875,2.85935,13.00000,P6
14244017.00000,-124.90820,35.38690,-26.75000,1.66667,-1.38738,52.86030,52.87948,2.83508,13.00000,S4
14244017.00000,-124.87920,35.28090,-0.81667,52.66667,0.49363,53.96510,53.97695,2.79554,13.00000,P7
14244017.00000,-124.98614,35.74225,-47.48333,122.00000,-0.32342,-7.16510,-7.29573,2.96879,13.00000,ru32
14244017.00000,-124.95077,35.36633,-48.66667,117.61667,-1.21777,-4.70024,-4.11987,2.83998,13.00000,ru38
14329855.00000,-125.12460,36.18390,-13.60000,10.91667,-2.31000,47.53360,47.61295,3.75057,13.00000,S1
14329855.00000,-125.08620,36.07640,-4.40000,74.50000,-3.63824,45.79030,45.89410,3.70858,13.00000,P1
14329855.00000,-125.05700,35.98840,-2.65000,43.40000,-1.98123,48.77240,48.80007,3.67537,13.00000,P2
14329855.00000,-125.04390,35.91620,-6.45000,20.86667,-0.14824,51.84200,51.56720,3.64688,13.00000,S2
14329855.00000,-125.01590,35.80870,-9.88333,38.63333,-0.31069,50.18550,50.13612,3.60935,13.00000,P3
14329855.00000,-124.99690,35.72180,-21.91667,72.11667,0.21017,50.88860,50.73100,3.58254,13.00000,P4
14329855.00000,-124.97770,35.65130,-10.06667,15.83333,1.01402,54.23650,54.21310,3.55428,13.00000,S3
14329855.00000,-124.94560,35.54110,-2.21667,57.50000,-0.56036,49.64660,49.66774,3.51270,13.00000,P5
14329855.00000,-124.91990,35.45230,-4.00000,48.10000,-1.04913,51.98020,51.94654,3.48353,13.00000,P6
14329855.00000,-124.90800,35.38610,-2.03333,25.61667,-0.78152,53.25710,53.28354,3.46560,13.00000,S4
14329855.00000,-124.87830,35.28120,-38.15000,14.36667,0.49037,54.51650,54.41659,3.43873,13.00000,P7
14329855.00000,-124.77299,35.78977,-5.21667,4.00000,2.03309,-7.26467,-6.83488,3.51653,13.00000,ru32
14329855.00000,-125.14620,35.32834,-63.90000,100.10000,2.91581,0.23777,0.61306,3.54816,13.00000,ru38
14501531.00000,-125.12690,36.18450,-2.31667,25.18333,-2.92209,47.95130,47.97495,2.43963,13.00000,S1
14501531.00000,-125.08210,36.07880,-47.23333,7.48333,-2.08343,47.08600,47.04068,2.39643,13.00000,P1
14501531.00000,-125.05140,35.99580,-65.13333,45.70000,-0.48848,48.98170,49.39259,2.36242,13.00000,P2
14501531.00000,-125.04450,35.91690,-19.01667,10.60000,0.60831,51.53260,51.46309,2.33448,13.00000,S2
14501531.00000,-125.01190,35.81440,-62.63333,44.43333,0.37142,52.26770,51.85900,2.30304,13.00000,P3
14501531.00000,-124.99410,35.72410,-34.73333,15.63333,0.28146,50.93610,50.54672,2.29188,13.00000,P4
14501531.00000,-124.97590,35.65320,-20.11667,8.13333,0.43743,54.07260,53.76707,2.27962,13.00000,S3
14501531.00000,-124.94290,35.54780,-27.66667,29.33333,-1.01672,49.97950,50.41625,2.26932,13.00000,P5
14501531.00000,-124.91570,35.46080,-4.66667,46.68333,-0.34100,53.03320,52.99140,2.25910,13.00000,P6
14501531.00000,-124.90740,35.38980,-17.25000,12.00000,-0.54275,55.14000,54.96847,2.25168,13.00000,S4
14501531.00000,-124.87700,35.28610,-50.13333,1.26667,0.54830,54.43240,54.41977,2.23864,13.00000,P7
14501531.00000,-125.22327,35.69831,-38.60000,130.45000,-3.33027,-5.38608,-5.13596,2.30155,13.00000,ru32
14587369.00000,-125.12390,36.18600,-7.85000,22.60000,-1.68050,49.99170,50.09428,1.96759,13.00000,S1
14587369.00000,-125.08130,36.08270,-12.40000,48.15000,-2.88104,46.99750,46.88493,1.99943,13.00000,P1
14587369.00000,-125.05100,35.99740,-37.48333,24.26667,-1.01019,49.95050,49.87839,2.02136,13.00000,P2
14587369.00000,-125.04280,35.91850,-1.25000,30.28333,-0.91026,51.77720,51.74596,2.04013,13.00000,S2
14587369.00000,-125.00750,35.81700,-32.28333,25.68333,0.02580,50.70700,51.16633,2.05610,13.00000,P3
14587369.00000,-124.98840,35.72700,-113.16667,47.75000,-0.73772,49.98100,49.99578,2.07316,13.00000,P4
14587369.00000,-124.97600,35.65300,-7.80000,21.60000,-1.20883,53.37560,53.32119,2.07915,13.00000,S3
14587369.00000,-124.94000,35.54820,-4.15000,59.50000,0.69693,51.73970,51.78021,2.09749,13.00000,P5
14587369.00000,-124.91550,35.46290,-9.63333,43.98333,-0.74572,52.20710,52.37046,2.10889,13.00000,P6
14587369.00000,-124.90690,35.39200,-28.98333,2.01667,-0.24309,54.72310,54.70884,2.11633,13.00000,S4
14587369.00000,-124.87970,35.28700,-4.26667,51.76667,-0.14678,54.04350,54.08403,2.12952,13.00000,P7
14587369.00000,-124.91748,35.76362,-154.93333,26.23333,0.74013,-6.15088,-6.07570,2.08898,13.00000,ru32
14587369.00000,-124.94211,35.38178,-145.18333,17.35000,-0.23127,-3.08376,-3.29236,2.10551,13.00000,ru38
14673207.00000,-125.12360,36.18490,-25.21667,3.25000,-0.05517,49.52760,49.53246,2.32546,13.00000,S1
14673207.00000,-125.07590,36.08090,-21.80000,32.20000,0.67029,48.58230,48.78625,2.32887,13.00000,P1
14673207.00000,-125.04740,35.99440,-22.11667,87.83333,0.36388,50.50960,50.38287,2.32203,13.00000,P2
14673207.00000,-125.04220,35.91730,-19.26667,10.16667,-1.09133,50.01750,50.30364,2.31587,13.00000,S2
14673207.00000,-125.00320,35.81860,-4.16667,50.96667,-0.32837,52.03600,52.00072,2.29923,13.00000,P3
14673207.00000,-124.98590,35.72930,-47.46667,55.76667,0.17146,51.55860,51.52480,2.29875,13.00000,P4
14673207.00000,-124.97530,35.65390,-27.11667,2.15000,-0.24590,55.13050,55.01078,2.28775,13.00000,S3
14673207.00000,-124.94160,35.54940,-93.13333,37.70000,-1.00299,52.49130,51.80406,2.29075,13.00000,P5
14673207.00000,-124.92110,35.46250,-9.73333,42.53333,-1.94661,52.01570,52.13565,2.29114,13.00000,P6
14673207.00000,-124.90800,35.39210,-24.20000,6.88333,-2.41426,53.65890,53.65130,2.29252,13.00000,S4
14673207.00000,-124.87950,35.28840,-1.18333,51.20000,-0.42008,53.60120,53.60434,2.29513,13.00000,P7
14673207.00000,-124.82023,35.77453,-72.28333,98.36667,2.18488,-5.20112,-5.45866,2.33026,13.00000,ru32
14673207.00000,-125.16304,35.33144,-127.60000,42.65000,-0.39817,1.00820,0.68400,2.25385,13.00000,ru38
14759045.00000,-125.12290,36.18530,-5.26667,23.63333,-0.63499,48.93160,49.03635,2.28257,13.00000,S1
14759045.00000,-125.07750,36.08040,-11.36667,104.71667,-0.18941,49.39500,49.15229,2.29799,13.00000,P1
14759045.00000,-125.04940,35.99320,-3.60000,51.76667,-2.11414,48.74740,48.79613,2.30715,13.00000,P2
14759045.00000,-125.04210,35.91750,-10.48333,18.90000,-1.04093,51.21660,51.03457,2.31593,13.00000,S2
14759045.00000,-125.00360,35.81770,-18.95000,37.45000,0.04151,52.10540,51.96606,2.32486,13.00000,P3
14759045.00000,-124.98420,35.72850,-20.21667,32.45000,-0.05189,51.57810,51.54720,2.33554,13.00000,P4
14759045.00000,-124.97540,35.65310,-20.36667,9.93333,-0.14122,54.27120,54.13344,2.34078,13.00000,S3
14759045.00000,-124.94020,35.54730,-98.46667,58.11667,-1.33510,52.80730,52.34024,2.35445,13.00000,P5
14759045.00000,-124.92430,35.45790,-94.08333,8.86667,-1.56253,53.15330,53.07040,2.36331,13.00000,P6
14759045.00000,-124.90890,35.39050,-28.40000,2.08333,-1.56069,54.18880,54.19542,2.37315,13.00000,S4
14759045.00000,-124.87900,35.28760,-48.86667,4.50000,-0.77432,53.71690,53.73399,2.38915,13.00000,P7
14759045.00000,-125.09641,35.71371,-164.21667,7.11667,-1.08023,-5.69818,-5.69085,2.32042,13.00000,ru32
14759045.00000,-124.88930,35.38966,-125.78333,40.40000,-1.41642,-4.61834,-4.32215,2.37771,13.00000,ru38
14844883.00000,-125.12260,36.18600,-12.90000,17.51667,0.05649,49.16990,49.33331,2.03411,13.00000,S1
14844883.00000,-125.07940,36.08110,-23.00000,40.36667,-0.85879,48.18980,48.74140,2.04632,13.00000,P1
14844883.00000,-125.05030,35.99850,-13.78333,45.83333,-2.27390,49.59560,49.85877,2.05183,13.00000,P2
14844883.00000,-125.04170,35.92040,-17.40000,14.33333,-2.90586,50.33230,50.33411,2.05786,13.00000,S2
14844883.00000,-125.00040,35.82130,-17.23333,43.75000,-1.66932,51.01960,51.29476,2.06378,13.00000,P3
14844883.00000,-124.97920,35.73230,-42.33333,12.96667,-0.54696,52.13940,51.89414,2.07374,13.00000,P4
14844883.00000,-124.97410,35.65460,-15.53333,17.11667,-0.03417,55.67400,55.74822,2.07621,13.00000,S3
14844883.00000,-124.93900,35.55070,-946.98333,828.83333,-0.54764,53.90060,52.84686,2.08847,13.00000,P5
14844883.00000,-124.92180,35.45630,-29.80000,81.96667,-0.63462,52.70240,53.04144,2.09603,13.00000,P6
14844883.00000,-124.90800,35.38920,-0.58333,31.00000,-0.09909,54.69720,54.69897,2.10340,13.00000,S4
14844883.00000,-124.87350,35.28720,-20.96667,33.88333,0.69503,54.64430,54.58849,2.11615,13.00000,P7
14844883.00000,-125.16881,35.70184,-80.20000,86.68333,-1.48297,-3.44939,-4.79828,2.03874,13.00000,ru32
14930721.00000,-125.12320,36.18530,-4.95000,23.96667,-0.40094,49.68410,49.72977,2.09861,13.00000,S1
14930721.00000,-125.07780,36.08130,-13.11667,46.11667,-1.97810,47.29880,47.43873,2.08953,13.00000,P1
14930721.00000,-125.04800,35.99950,-49.78333,6.96667,-2.07498,49.46110,49.36711,2.07977,13.00000,P2
14930721.00000,-125.04140,35.91820,-15.15000,14.95000,-2.09975,50.72960,50.84051,2.06982,13.00000,S2
14930721.00000,-124.99640,35.82500,-50.16667,8.70000,-1.51420,50.82940,50.85820,2.05487,13.00000,P3
14930721.00000,-124.97580,35.73600,-31.25000,25.53333,-2.87220,49.69990,49.73124,2.04568,13.00000,P4
14930721.00000,-124.97400,35.65380,-21.45000,9.05000,-2.56295,53.95310,53.87747,2.03080,13.00000,S3
14930721.00000,-124.93900,35.55070,-601.80000,2930.31667,-1.05395,53.90060,53.57773,2.01781,13.00000,P5
14930721.00000,-124.91810,35.45690,-49.45000,6.23333,-0.37787,54.63190,54.46352,2.00417,13.00000,P6
14930721.00000,-124.90890,35.38830,-23.88333,7.63333,0.59171,56.26630,56.44604,1.99552,13.00000,S4
14930721.00000,-124.87100,35.28830,-11.35000,47.26667,0.55917,54.93570,54.72813,1.98354,13.00000,P7
14930721.00000,-124.82367,35.77407,-8.75000,160.95000,-0.54807,-4.11117,-4.10241,2.05143,13.00000,ru32
14930721.00000,-124.94011,35.36628,-13.23333,7.60000,-0.03888,-2.33275,-1.98024,1.99300,13.00000,ru38
15016559.00000,-125.12420,36.18650,-29.01667,5.90000,-1.59955,49.61730,49.61353,1.71344,13.00000,S1
15016559.00000,-125.08080,36.08430,-36.46667,31.11667,-3.25121,48.06360,47.76364,1.71400,13.00000,P1
15016559.00000,-125.05200,36.00140,-19.20000,48.35000,-2.71567,49.20910,49.51008,1.71400,13.00000,P2
15016559.00000,-125.04320,35.92020,-18.16667,17.76667,-2.40391,49.98740,50.12708,1.71400,13.00000,S2
15016559.00000,-124.99830,35.83100,-49.75000,25.78333,-2.45643,50.86120,50.80006,1.71400,13.00000,P3
15016559.00000,-124.97660,35.74210,-26.10000,44.28333,-3.93097,49.67730,49.92653,1.71300,13.00000,P4
15016559.00000,-124.97490,35.65490,-29.16667,7.58333,-3.97916,53.00590,52.82673,1.71100,13.00000,S3
15016559.00000,-124.93350,35.55240,-2032.43333,1499.68333,-2.78855,52.00560,52.81019,1.70811,13.00000,P5
15016559.00000,-124.91650,35.45830,-38.20000,30.45000,-1.38576,53.60600,53.60130,1.70318,13.00000,P6
15016559.00000,-124.90920,35.38830,-33.93333,7.25000,0.05145,56.77840,56.75639,1.69882,13.00000,S4
15016559.00000,-124.87420,35.28590,-7.85000,67.30000,0.19198,54.27480,54.34203,1.69247,13.00000,P7
15016559.00000,-124.91280,35.76137,-129.26667,45.05000,-3.06827,-6.54535,-6.41151,1.71400,13.00000,ru32
15016559.00000,-125.17291,35.31721,-64.61667,90.95000,1.77036,2.22164,2.07869,1.69005,13.00000,ru38
15102397.00000,-125.12360,36.18600,-12.61667,26.40000,-1.83455,48.35570,48.83085,1.18795,13.00000,S1
15102397.00000,-125.08060,36.08740,-52.93333,38.60000,-2.25496,47.47260,47.27031,1.19306,13.00000,P1
15102397.00000,-125.05780,36.00660,-79.81667,8.86667,-2.99075,48.62740,48.55304,1.19403,13.00000,P2
15102397.00000,-125.04510,35.92040,-1.36667,38.25000,-4.03737,49.25950,49.26472,1.19612,13.00000,S2
15102397.00000,-125.00170,35.83440,-54.75000,32.70000,-3.23501,49.90390,49.38055,1.19174,13.00000,P3
15102397.00000,-124.97760,35.74280,-86.38333,0.13333,-2.82456,49.18120,49.18060,1.19314,13.00000,P4
15102397.00000,-124.97490,35.65340,-19.06667,20.21667,-2.09146,52.89930,53.28744,1.18554,13.00000,S3
15102397.00000,-124.93350,35.55240,-3463.06667,69.05000,-0.31589,52.00560,52.04265,1.18628,13.00000,P5
15102397.00000,-124.91460,35.45750,-91.33333,1.01667,0.71629,54.83080,54.83092,1.18209,13.00000,P6
15102397.00000,-124.90900,35.38790,-41.25000,3.51667,0.74866,56.45810,56.49929,1.17840,13.00000,S4
15102397.00000,-124.87830,35.28300,-14.73333,79.25000,1.85198,56.58520,56.27411,1.17506,13.00000,P7
15102397.00000,-125.16255,35.69970,-55.95000,117.21667,-2.09568,-5.94511,-5.78681,1.16955,13.00000,ru32
15102397.00000,-124.88528,35.38690,-135.31667,19.73333,0.86787,-0.38655,-0.48427,1.18190,13.00000,ru38
15188235.00000,-125.12350,36.18500,-33.03333,0.18333,-2.32400,48.97520,48.97280,1.38308,13.00000,S1
15188235.00000,-125.08200,36.08510,-3.80000,65.70000,-2.71900,47.43310,47.41696,1.38006,13.00000,P1
15188235.00000,-125.06120,36.00380,-41.31667,27.40000,-3.88896,48.09430,48.05817,1.37346,13.00000,P2
15188235.00000,-125.04240,35.91750,-23.70000,10.33333,-4.56051,47.86990,47.90072,1.36916,13.00000,S2
15188235.00000,-124.99820,35.82670,-16.58333,49.26667,-4.54366,48.91090,49.20111,1.36057,13.00000,P3
15188235.00000,-124.97760,35.73620,-22.16667,46.33333,-2.48547,50.20200,49.69408,1.36022,13.00000,P4
15188235.00000,-124.97380,35.65370,-9.53333,25.91667,-2.76818,53.64500,53.38777,1.35580,13.00000,S3
15188235.00000,-124.93420,35.54780,-1361.58333,651.71667,-0.69674,52.44880,52.30533,1.35346,13.00000,P5
15188235.00000,-124.91760,35.45530,-67.98333,2.01667,2.93274,55.72720,55.74137,1.34862,13.00000,P6
15188235.00000,-124.90920,35.38570,-4.06667,33.80000,2.31721,57.32030,57.41271,1.34422,13.00000,S4
15188235.00000,-124.88030,35.28180,-22.61667,46.26667,2.51391,56.40860,56.62576,1.33866,13.00000,P7
15188235.00000,-125.11112,35.71575,-145.15000,26.20000,-2.79356,-6.68191,-6.06533,1.34339,13.00000,ru32
15274073.00000,-125.12520,36.18410,-11.15000,17.28333,-1.65501,48.76410,48.84476,2.25176,13.00000,S1
15274073.00000,-125.08810,36.07350,-42.10000,11.35000,-3.07630,46.22020,46.42490,2.26193,13.00000,P1
15274073.00000,-125.06780,35.98540,-29.26667,24.30000,-6.13470,47.34530,46.81890,2.26889,13.00000,P2
15274073.00000,-125.04410,35.91550,-1.50000,27.58333,-6.12413,47.05930,47.08824,2.27776,13.00000,S2
15274073.00000,-125.00310,35.81640,-12.50000,41.20000,-4.83077,48.91180,48.99939,2.28693,13.00000,P3
15274073.00000,-124.98300,35.72970,-24.26667,26.93333,-1.48778,51.69390,51.62712,2.29537,13.00000,P4
15274073.00000,-124.97500,35.65150,-4.45000,23.98333,-1.21833,54.53690,54.45178,2.29843,13.00000,S3
15274073.00000,-124.93540,35.54920,-89.40000,75.86667,-0.39403,51.76250,52.98965,2.29845,13.00000,P5
15274073.00000,-124.91670,35.45440,-14.11667,41.78333,2.10043,55.81300,55.74858,2.28858,13.00000,P6
15274073.00000,-124.90820,35.38710,-21.85000,8.53333,1.64390,57.04000,57.31979,2.27730,13.00000,S4
15274073.00000,-124.88650,35.27950,-58.81667,2.36667,3.29673,57.83950,57.81664,2.25618,13.00000,P7
15274073.00000,-124.78666,35.77806,-64.06667,104.33333,-2.66806,-5.31548,-5.83022,2.31370,13.00000,ru32
15274073.00000,-124.92650,35.37298,-99.76667,61.63333,2.17286,-0.08194,0.05031,2.27128,13.00000,ru38
15359911.00000,-125.12510,36.18500,-13.80000,15.03333,-2.74139,49.13240,48.95354,2.42253,13.00000,S1
15359911.00000,-125.09480,36.07430,-56.21667,1.13333,-2.35995,47.32140,47.31528,2.41969,13.00000,P1
15359911.00000,-125.06710,35.98420,-167.48333,257.58333,-4.53565,47.89030,48.28065,2.41468,13.00000,P2
15359911.00000,-125.04380,35.91590,-6.70000,22.23333,-5.33750,46.17210,46.48949,2.41663,13.00000,S2
15359911.00000,-125.00160,35.81690,-9.16667,46.46667,-3.36603,49.03280,48.99495,2.39988,13.00000,P3
15359911.00000,-124.97970,35.73250,-87.70000,20.13333,-1.01602,49.84100,49.90558,2.39904,13.00000,P4
15359911.00000,-124.97520,35.65250,-5.81667,23.41667,-0.55841,54.86530,54.85072,2.37997,13.00000,S3
15359911.00000,-124.93590,35.54580,-1160.08333,771.30000,-0.01781,53.46980,53.81109,2.36890,13.00000,P5
15359911.00000,-124.91050,35.45710,-0.28333,55.61667,1.31283,55.65860,55.65307,2.35550,13.00000,P6
15359911.00000,-124.90830,35.38660,-9.23333,21.60000,2.67840,59.08560,58.81429,2.34419,13.00000,S4
15359911.00000,-124.88560,35.27970,-36.88333,24.36667,3.10132,57.67700,58.16764,2.32978,13.00000,P7
15359911.00000,-124.94216,35.74691,-11.10000,15.45000,-0.88439,-5.93331,-5.51604,2.40380,13.00000,ru32
15359911.00000,-125.15552,35.32672,-90.50000,69.11667,5.23754,4.09026,3.93617,2.29573,13.00000,ru38
15445749.00000,-125.12390,36.18600,-5.48333,23.58333,-2.17370,49.41290,49.30796,2.47246,13.00000,S1
15445749.00000,-125.09390,36.07530,-16.68333,37.73333,-3.82061,46.65550,46.63735,2.46996,13.00000,P1
15445749.00000,-125.06390,35.98410,-40.11667,14.85000,-5.65848,46.49280,46.77201,2.46550,13.00000,P2
15445749.00000,-125.04300,35.91560,-21.51667,6.98333,-4.98555,48.42100,48.21091,2.46441,13.00000,S2
15445749.00000,-125.00060,35.81540,-5.15000,51.13333,-3.03363,48.63290,48.63079,2.45100,13.00000,P3
15445749.00000,-124.98020,35.72990,-41.05000,13.01667,-1.74241,49.83320,49.65384,2.44687,13.00000,P4
15445749.00000,-124.97440,35.65160,-27.70000,1.06667,-0.67633,53.71520,53.73048,2.43003,13.00000,S3
15445749.00000,-124.93590,35.54580,-659.33333,1689.18333,1.43654,53.46980,53.57834,2.42184,13.00000,P5
15445749.00000,-124.90870,35.45780,-55.56667,0.43333,2.59698,57.08490,57.08483,2.41516,13.00000,P6
15445749.00000,-124.90690,35.38650,-11.75000,17.33333,4.17279,59.03900,59.11394,2.41173,13.00000,S4
15445749.00000,-124.88740,35.27980,-79.31667,33.28333,3.53550,58.37570,58.57806,2.40258,13.00000,P7
15445749.00000,-125.18566,35.69513,-98.78333,63.78333,-0.70107,-4.47047,-3.82870,2.40372,13.00000,ru32
15445749.00000,-124.87379,35.38805,-84.75000,70.98333,3.94837,0.33332,1.38001,2.41489,13.00000,ru38
15531586.00000,-125.12410,36.18400,-10.91667,16.66667,-4.10694,48.90790,48.56540,2.43191,13.00000,S1
15531586.00000,-125.09030,36.07240,-43.51667,8.65000,-4.25687,46.48400,46.63388,2.43672,13.00000,P1
15531586.00000,-125.06240,35.98280,-71.56667,36.96667,-4.66331,48.59130,48.27832,2.43655,13.00000,P2
15531586.00000,-125.04300,35.91420,-9.76667,19.21667,-4.14515,48.42570,48.96257,2.43714,13.00000,S2
15531586.00000,-125.00390,35.81250,-69.40000,39.75000,-2.06823,51.04600,50.79213,2.43532,13.00000,P3
15531586.00000,-124.97880,35.73110,-8.16667,94.60000,-2.44453,49.91020,50.06772,2.43909,13.00000,P4
15531586.00000,-124.97300,35.65210,-9.25000,18.56667,-0.70343,54.82920,54.84589,2.43812,13.00000,S3
15531586.00000,-124.93440,35.54700,-2089.95000,258.56667,0.81342,53.85640,53.81384,2.44712,13.00000,P5
15531586.00000,-124.90730,35.45860,-13.05000,101.95000,2.70979,56.76190,56.67247,2.45287,13.00000,P6
15531586.00000,-124.90500,35.38670,-18.28333,11.13333,4.12573,59.32330,59.47938,2.45371,13.00000,S4
15531586.00000,-124.88420,35.27910,-38.01667,18.46667,4.28947,57.83370,58.13370,2.45655,13.00000,P7
15531586.00000,-125.06780,35.72847,-40.80000,123.53333,-1.80735,-4.54653,-4.52811,2.43065,13.00000,ru32
15703262.00000,-125.12660,36.18470,-8.26667,21.65000,-1.97142,49.01760,49.27306,2.24692,13.00000,S1
15703262.00000,-125.09450,36.07350,-46.88333,8.96667,-1.93599,47.60970,47.63956,2.23669,13.00000,P1
15703262.00000,-125.06140,35.98350,-3.55000,53.05000,-1.64630,49.31440,49.25331,2.22980,13.00000,P2
15703262.00000,-125.04340,35.91510,-17.98333,11.28333,-1.65841,51.06470,51.29051,2.22380,13.00000,S2
15703262.00000,-125.00360,35.81320,-16.63333,38.15000,-2.94759,49.86320,50.19982,2.21925,13.00000,P3
15703262.00000,-124.98210,35.72990,-48.50000,4.55000,-1.80698,51.28390,51.20416,2.21344,13.00000,P4
15703262.00000,-124.97500,35.65300,-0.98333,28.01667,-1.12222,55.38200,55.41099,2.21068,13.00000,S3
15703262.00000,-124.90770,35.46190,-6.48333,48.45000,2.11540,57.80170,57.71150,2.19587,13.00000,P6
15703262.00000,-124.90750,35.38870,-25.33333,4.98333,3.32928,59.76370,59.88327,2.19319,13.00000,S4
